location,year,sex,age_start,age_end,bbbm_test_count,bbbm_positive_test_count,treatment_initiation_count
Taiwan (Province of China),2090,Male,65.0,70.0,136733.38315014623,13673.338315014622,9571.336820510234
Taiwan (Province of China),2090,Male,70.0,75.0,58291.60018506233,5829.160018506233,4080.412012954363
Taiwan (Province of China),2090,Male,75.0,80.0,99678.63631645657,9967.863631645658,6977.504542151961
Taiwan (Province of China),2091,Female,60.0,65.0,175696.29593651858,17569.629593651858,12298.740715556301
Taiwan (Province of China),2091,Female,65.0,70.0,142313.99970858006,14231.399970858005,9961.979979600605
Taiwan (Province of China),2091,Female,70.0,75.0,60670.705138920974,6067.070513892098,4246.949359724468
Taiwan (Province of China),2091,Female,75.0,80.0,103746.90578755486,10374.690578755486,7262.283405128841
Taiwan (Province of China),2091,Male,60.0,65.0,168806.64586437805,16880.664586437808,11816.465210506463
Taiwan (Province of China),2091,Male,65.0,70.0,136733.38315014623,13673.338315014622,9571.336820510234
Taiwan (Province of China),2091,Male,70.0,75.0,58291.60018506233,5829.160018506233,4080.412012954363
Taiwan (Province of China),2091,Male,75.0,80.0,99678.63631645657,9967.863631645658,6977.504542151961
Taiwan (Province of China),2092,Female,60.0,65.0,175696.29593651858,17569.629593651858,12298.740715556301
Taiwan (Province of China),2092,Female,65.0,70.0,142313.99970858006,14231.399970858005,9961.979979600605
Taiwan (Province of China),2092,Female,70.0,75.0,60670.705138920974,6067.070513892098,4246.949359724468
Taiwan (Province of China),2092,Female,75.0,80.0,103746.90578755486,10374.690578755486,7262.283405128841
Taiwan (Province of China),2092,Male,60.0,65.0,168806.64586437805,16880.664586437808,11816.465210506463
Taiwan (Province of China),2092,Male,65.0,70.0,136733.38315014623,13673.338315014622,9571.336820510234
Taiwan (Province of China),2092,Male,70.0,75.0,58291.60018506233,5829.160018506233,4080.412012954363
Taiwan (Province of China),2092,Male,75.0,80.0,99678.63631645657,9967.863631645658,6977.504542151961
Taiwan (Province of China),2093,Female,60.0,65.0,175696.29593651858,17569.629593651858,12298.740715556301
Taiwan (Province of China),2093,Female,65.0,70.0,142313.99970858006,14231.399970858005,9961.979979600605
Taiwan (Province of China),2093,Female,70.0,75.0,60670.705138920974,6067.070513892098,4246.949359724468
Taiwan (Province of China),2093,Female,75.0,80.0,103746.90578755486,10374.690578755486,7262.283405128841
Taiwan (Province of China),2093,Male,60.0,65.0,168806.64586437805,16880.664586437808,11816.465210506463
Taiwan (Province of China),2093,Male,65.0,70.0,136733.38315014623,13673.338315014622,9571.336820510234
Taiwan (Province of China),2093,Male,70.0,75.0,58291.60018506233,5829.160018506233,4080.412012954363
Taiwan (Province of China),2093,Male,75.0,80.0,99678.63631645657,9967.863631645658,6977.504542151961
Taiwan (Province of China),2094,Female,60.0,65.0,175696.29593651858,17569.629593651858,12298.740715556301
Taiwan (Province of China),2094,Female,65.0,70.0,142313.99970858006,14231.399970858005,9961.979979600605
Taiwan (Province of China),2094,Female,70.0,75.0,60670.705138920974,6067.070513892098,4246.949359724468
Taiwan (Province of China),2094,Female,75.0,80.0,103746.90578755486,10374.690578755486,7262.283405128841
Taiwan (Province of China),2094,Male,60.0,65.0,168806.64586437805,16880.664586437808,11816.465210506463
Taiwan (Province of China),2094,Male,65.0,70.0,136733.38315014623,13673.338315014622,9571.336820510234
Taiwan (Province of China),2094,Male,70.0,75.0,58291.60018506233,5829.160018506233,4080.412012954363
Taiwan (Province of China),2094,Male,75.0,80.0,99678.63631645657,9967.863631645658,6977.504542151961
Taiwan (Province of China),2095,Female,60.0,65.0,175696.29593651858,17569.629593651858,12298.740715556301
Taiwan (Province of China),2095,Female,65.0,70.0,142313.99970858006,14231.399970858005,9961.979979600605
Taiwan (Province of China),2095,Female,70.0,75.0,60670.705138920974,6067.070513892098,4246.949359724468
Taiwan (Province of China),2095,Female,75.0,80.0,103746.90578755486,10374.690578755486,7262.283405128841
Taiwan (Province of China),2095,Male,60.0,65.0,168806.64586437805,16880.664586437808,11816.465210506463
Taiwan (Province of China),2095,Male,65.0,70.0,136733.38315014623,13673.338315014622,9571.336820510234
Taiwan (Province of China),2095,Male,70.0,75.0,58291.60018506233,5829.160018506233,4080.412012954363
Taiwan (Province of China),2095,Male,75.0,80.0,99678.63631645657,9967.863631645658,6977.504542151961
Taiwan (Province of China),2096,Female,60.0,65.0,175696.29593651858,17569.629593651858,12298.740715556301
Taiwan (Province of China),2096,Female,65.0,70.0,142313.99970858006,14231.399970858005,9961.979979600605
Taiwan (Province of China),2096,Female,70.0,75.0,60670.705138920974,6067.070513892098,4246.949359724468
Taiwan (Province of China),2096,Female,75.0,80.0,103746.90578755486,10374.690578755486,7262.283405128841
Taiwan (Province of China),2096,Male,60.0,65.0,168806.64586437805,16880.664586437808,11816.465210506463
Taiwan (Province of China),2096,Male,65.0,70.0,136733.38315014623,13673.338315014622,9571.336820510234
Taiwan (Province of China),2096,Male,70.0,75.0,58291.60018506233,5829.160018506233,4080.412012954363
Taiwan (Province of China),2096,Male,75.0,80.0,99678.63631645657,9967.863631645658,6977.504542151961
Taiwan (Province of China),2097,Female,60.0,65.0,175696.29593651858,17569.629593651858,12298.740715556301
Taiwan (Province of China),2097,Female,65.0,70.0,142313.99970858006,14231.399970858005,9961.979979600605
Taiwan (Province of China),2097,Female,70.0,75.0,60670.705138920974,6067.070513892098,4246.949359724468
Taiwan (Province of China),2097,Female,75.0,80.0,103746.90578755486,10374.690578755486,7262.283405128841
Taiwan (Province of China),2097,Male,60.0,65.0,168806.64586437805,16880.664586437808,11816.465210506463
Taiwan (Province of China),2097,Male,65.0,70.0,136733.38315014623,13673.338315014622,9571.336820510234
Taiwan (Province of China),2097,Male,70.0,75.0,58291.60018506233,5829.160018506233,4080.412012954363
Taiwan (Province of China),2097,Male,75.0,80.0,99678.63631645657,9967.863631645658,6977.504542151961
Taiwan (Province of China),2098,Female,60.0,65.0,175696.29593651858,17569.629593651858,12298.740715556301
Taiwan (Province of China),2098,Female,65.0,70.0,142313.99970858006,14231.399970858005,9961.979979600605
Taiwan (Province of China),2098,Female,70.0,75.0,60670.705138920974,6067.070513892098,4246.949359724468
Taiwan (Province of China),2098,Female,75.0,80.0,103746.90578755486,10374.690578755486,7262.283405128841
Taiwan (Province of China),2098,Male,60.0,65.0,168806.64586437805,16880.664586437808,11816.465210506463
Taiwan (Province of China),2098,Male,65.0,70.0,136733.38315014623,13673.338315014622,9571.336820510234
Taiwan (Province of China),2098,Male,70.0,75.0,58291.60018506233,5829.160018506233,4080.412012954363
Taiwan (Province of China),2098,Male,75.0,80.0,99678.63631645657,9967.863631645658,6977.504542151961
Taiwan (Province of China),2099,Female,60.0,65.0,175696.29593651858,17569.629593651858,12298.740715556301
Taiwan (Province of China),2099,Female,65.0,70.0,142313.99970858006,14231.399970858005,9961.979979600605
Taiwan (Province of China),2099,Female,70.0,75.0,60670.705138920974,6067.070513892098,4246.949359724468
Taiwan (Province of China),2099,Female,75.0,80.0,103746.90578755486,10374.690578755486,7262.283405128841
Taiwan (Province of China),2099,Male,60.0,65.0,168806.64586437805,16880.664586437808,11816.465210506463
Taiwan (Province of China),2099,Male,65.0,70.0,136733.38315014623,13673.338315014622,9571.336820510234
Taiwan (Province of China),2099,Male,70.0,75.0,58291.60018506233,5829.160018506233,4080.412012954363
Taiwan (Province of China),2099,Male,75.0,80.0,99678.63631645657,9967.863631645658,6977.504542151961
United Kingdom,2021,Female,60.0,65.0,0.0,0.0,0.0
United Kingdom,2021,Female,65.0,70.0,0.0,0.0,0.0
United Kingdom,2021,Female,70.0,75.0,0.0,0.0,0.0
United Kingdom,2021,Female,75.0,80.0,0.0,0.0,0.0
United Kingdom,2021,Male,60.0,65.0,0.0,0.0,0.0
United Kingdom,2021,Male,65.0,70.0,0.0,0.0,0.0
United Kingdom,2021,Male,70.0,75.0,0.0,0.0,0.0
United Kingdom,2021,Male,75.0,80.0,0.0,0.0,0.0
United Kingdom,2022,Female,60.0,65.0,0.0,0.0,0.0
United Kingdom,2022,Female,65.0,70.0,0.0,0.0,0.0
United Kingdom,2022,Female,70.0,75.0,0.0,0.0,0.0
United Kingdom,2022,Female,75.0,80.0,0.0,0.0,0.0
United Kingdom,2022,Male,60.0,65.0,0.0,0.0,0.0
United Kingdom,2022,Male,65.0,70.0,0.0,0.0,0.0
United Kingdom,2022,Male,70.0,75.0,0.0,0.0,0.0
United Kingdom,2022,Male,75.0,80.0,0.0,0.0,0.0
United Kingdom,2023,Female,60.0,65.0,0.0,0.0,0.0
United Kingdom,2023,Female,65.0,70.0,0.0,0.0,0.0
United Kingdom,2023,Female,70.0,75.0,0.0,0.0,0.0
United Kingdom,2023,Female,75.0,80.0,0.0,0.0,0.0
United Kingdom,2023,Male,60.0,65.0,0.0,0.0,0.0
United Kingdom,2023,Male,65.0,70.0,0.0,0.0,0.0
United Kingdom,2023,Male,70.0,75.0,0.0,0.0,0.0
United Kingdom,2023,Male,75.0,80.0,0.0,0.0,0.0
United Kingdom,2024,Female,60.0,65.0,0.0,0.0,0.0
United Kingdom,2024,Female,65.0,70.0,0.0,0.0,0.0
United Kingdom,2024,Female,70.0,75.0,0.0,0.0,0.0
United Kingdom,2024,Female,75.0,80.0,0.0,0.0,0.0
United Kingdom,2024,Male,60.0,65.0,0.0,0.0,0.0
United Kingdom,2024,Male,65.0,70.0,0.0,0.0,0.0
United Kingdom,2024,Male,70.0,75.0,0.0,0.0,0.0
United Kingdom,2024,Male,75.0,80.0,0.0,0.0,0.0
United Kingdom,2025,Female,60.0,65.0,0.0,0.0,0.0
United Kingdom,2025,Female,65.0,70.0,0.0,0.0,0.0
United Kingdom,2025,Female,70.0,75.0,0.0,0.0,0.0
United Kingdom,2025,Female,75.0,80.0,0.0,0.0,0.0
United Kingdom,2025,Male,60.0,65.0,0.0,0.0,0.0
United Kingdom,2025,Male,65.0,70.0,0.0,0.0,0.0
United Kingdom,2025,Male,70.0,75.0,0.0,0.0,0.0
United Kingdom,2025,Male,75.0,80.0,0.0,0.0,0.0
United Kingdom,2026,Female,60.0,65.0,0.0,0.0,0.0
United Kingdom,2026,Female,65.0,70.0,0.0,0.0,0.0
United Kingdom,2026,Female,70.0,75.0,0.0,0.0,0.0
United Kingdom,2026,Female,75.0,80.0,0.0,0.0,0.0
United Kingdom,2026,Male,60.0,65.0,0.0,0.0,0.0
United Kingdom,2026,Male,65.0,70.0,0.0,0.0,0.0
United Kingdom,2026,Male,70.0,75.0,0.0,0.0,0.0
United Kingdom,2026,Male,75.0,80.0,0.0,0.0,0.0
United Kingdom,2027,Female,60.0,65.0,0.0,0.0,0.0
United Kingdom,2027,Female,65.0,70.0,0.0,0.0,0.0
United Kingdom,2027,Female,70.0,75.0,0.0,0.0,0.0
United Kingdom,2027,Female,75.0,80.0,0.0,0.0,0.0
United Kingdom,2027,Male,60.0,65.0,0.0,0.0,0.0
United Kingdom,2027,Male,65.0,70.0,0.0,0.0,0.0
United Kingdom,2027,Male,70.0,75.0,0.0,0.0,0.0
United Kingdom,2027,Male,75.0,80.0,0.0,0.0,0.0
United Kingdom,2028,Female,60.0,65.0,0.0,0.0,0.0
United Kingdom,2028,Female,65.0,70.0,0.0,0.0,0.0
United Kingdom,2028,Female,70.0,75.0,0.0,0.0,0.0
United Kingdom,2028,Female,75.0,80.0,0.0,0.0,0.0
United Kingdom,2028,Male,60.0,65.0,0.0,0.0,0.0
United Kingdom,2028,Male,65.0,70.0,0.0,0.0,0.0
United Kingdom,2028,Male,70.0,75.0,0.0,0.0,0.0
United Kingdom,2028,Male,75.0,80.0,0.0,0.0,0.0
United Kingdom,2029,Female,60.0,65.0,0.0,0.0,0.0
United Kingdom,2029,Female,65.0,70.0,0.0,0.0,0.0
United Kingdom,2029,Female,70.0,75.0,0.0,0.0,0.0
United Kingdom,2029,Female,75.0,80.0,0.0,0.0,0.0
United Kingdom,2029,Male,60.0,65.0,0.0,0.0,0.0
United Kingdom,2029,Male,65.0,70.0,0.0,0.0,0.0
United Kingdom,2029,Male,70.0,75.0,0.0,0.0,0.0
United Kingdom,2029,Male,75.0,80.0,0.0,0.0,0.0
United Kingdom,2030,Female,60.0,65.0,226372.58151723235,22637.25815172324,9054.903260689296
United Kingdom,2030,Female,65.0,70.0,195809.12234511206,19580.912234511205,7832.3648938044835
United Kingdom,2030,Female,70.0,75.0,170845.65335902566,17084.565335902567,6833.8261343610275
United Kingdom,2030,Female,75.0,80.0,130788.63190641953,13078.863190641954,5231.545276256781
United Kingdom,2030,Male,60.0,65.0,215889.4596220228,21588.94596220228,8635.578384880913
United Kingdom,2030,Male,65.0,70.0,188488.30009988765,18848.830009988767,7539.532003995507
United Kingdom,2030,Male,70.0,75.0,164990.47361797898,16499.0473617979,6599.61894471916
United Kingdom,2030,Male,75.0,80.0,123931.03092405786,12393.103092405787,4957.241236962315
United Kingdom,2031,Female,60.0,65.0,91442.98413646551,9144.298413646553,4206.377270277414
United Kingdom,2031,Female,65.0,70.0,40268.06579042437,4026.8065790424375,1852.3310263595213
United Kingdom,2031,Female,70.0,75.0,33929.131622735906,3392.9131622735904,1560.7400546458518
United Kingdom,2031,Female,75.0,80.0,26861.890650843467,2686.189065084347,1235.6469699387997
United Kingdom,2031,Male,60.0,65.0,87038.46357754461,8703.84635775446,4003.7693245670525
United Kingdom,2031,Male,65.0,70.0,38668.08133809723,3866.808133809723,1778.7317415524726
United Kingdom,2031,Male,70.0,75.0,32819.33290274611,3281.9332902746114,1509.6893135263213
United Kingdom,2031,Male,75.0,80.0,25574.933290955487,2557.4933290955487,1176.4469313839527
United Kingdom,2032,Female,60.0,65.0,99926.61970832813,9992.661970832814,5196.184224833063
United Kingdom,2032,Female,65.0,70.0,41277.72360881861,4127.7723608818615,2146.441627658568
United Kingdom,2032,Female,70.0,75.0,33959.44551680659,3395.9445516806595,1765.891166873943
United Kingdom,2032,Female,75.0,80.0,27560.65196707665,2756.065196707665,1433.1539022879858
United Kingdom,2032,Male,60.0,65.0,95008.70200978842,9500.870200978843,4940.452504508999
United Kingdom,2032,Male,65.0,70.0,39546.26680394274,3954.6266803942735,2056.4058738050226
United Kingdom,2032,Male,70.0,75.0,32890.81559258266,3289.0815592582658,1710.3224108142983
United Kingdom,2032,Male,75.0,80.0,26364.059600803088,2636.405960080309,1370.9310992417606
United Kingdom,2033,Female,60.0,65.0,190538.23535101645,19053.823535101645,11051.217650358954
United Kingdom,2033,Female,65.0,70.0,238104.1332419823,23810.41332419823,13810.039728034972
United Kingdom,2033,Female,70.0,75.0,198140.45267501666,19814.045267501664,11492.146255150965
United Kingdom,2033,Female,75.0,80.0,167954.45345449517,16795.44534544952,9741.35830036072
United Kingdom,2033,Male,60.0,65.0,181238.92276641776,18123.892276641778,10511.85752045223
United Kingdom,2033,Male,65.0,70.0,227618.1303312971,22761.813033129714,13201.851559215233
United Kingdom,2033,Male,70.0,75.0,191545.0127273135,19154.50127273135,11109.610738184181
United Kingdom,2033,Male,75.0,80.0,161289.61032317128,16128.961032317127,9354.797398743933
United Kingdom,2034,Female,60.0,65.0,172395.31251544907,17239.531251544904,11033.300000988738
United Kingdom,2034,Female,65.0,70.0,82483.99471675049,8248.399471675048,5278.97566187203
United Kingdom,2034,Female,70.0,75.0,68277.71152415738,6827.771152415738,4369.773537546072
United Kingdom,2034,Female,75.0,80.0,57534.707000684386,5753.470700068439,3682.2212480438006
United Kingdom,2034,Male,60.0,65.0,163774.36192069197,16377.436192069195,10481.559162924284
United Kingdom,2034,Male,65.0,70.0,78723.05656127128,7872.305656127129,5038.275619921362
United Kingdom,2034,Male,70.0,75.0,66036.31442031926,6603.631442031927,4226.3241229004325
United Kingdom,2034,Male,75.0,80.0,55493.07265495237,5549.307265495237,3551.556649916951
United Kingdom,2035,Female,60.0,65.0,186499.79502191482,18649.979502191483,13054.985651534036
United Kingdom,2035,Female,65.0,70.0,83221.4395207895,8322.14395207895,5825.500766455265
United Kingdom,2035,Female,70.0,75.0,70031.96527508512,7003.196527508513,4902.237569255959
United Kingdom,2035,Female,75.0,80.0,58887.777059459244,5888.777705945924,4122.144394162146
United Kingdom,2035,Male,60.0,65.0,177000.17165480639,17700.01716548064,12390.012015836448
United Kingdom,2035,Male,65.0,70.0,79323.42880318481,7932.342880318482,5552.6400162229365
United Kingdom,2035,Male,70.0,75.0,67643.49070636966,6764.349070636966,4735.044349445876
United Kingdom,2035,Male,75.0,80.0,57016.879194752604,5701.68791947526,3991.181543632682
